country,glacier_name,glacier_id,change_id,lower_elevation,upper_elevation,area,elevation_change,elevation_change_unc,volume_change,volume_change_unc,remarks
CO,RITACUBA BLANCO,2763,88685,4920,4960,47726,-2.075,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88685,4960,5020,85360,-1.035,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88685,5020,5080,86000,0.038,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88685,5080,5120,47977,0.115,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88685,5120,5170,37352,-0.052,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88686,4820,4920,58136,-1.135,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88686,4920,4960,47726,-0.26,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88686,4960,5020,85360,0.7,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88686,5020,5080,86000,0.375,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88686,5080,5120,47977,1.44,0.01,,,area: Calculated from submitted end area - area change / 2
CO,RITACUBA BLANCO,2763,88686,5120,5170,37352,1.32,0.01,,,area: Calculated from submitted end area - area change / 2
DE,BLAUEIS,349,211,1900,2000,,6.269,,163000,,
DE,BLAUEIS,349,211,2000,2100,,6.188,,198000,,
DE,BLAUEIS,349,211,2100,2200,,3.655,,106000,,
DE,BLAUEIS,349,211,2200,2300,,0.865,,32000,,
DE,BLAUEIS,349,211,2300,2400,,5.316,,101000,,
DE,BLAUEIS,349,212,1900,2000,,-6,,-162000,,
DE,BLAUEIS,349,212,2000,2100,,-7.059,,-240000,,
DE,BLAUEIS,349,212,2100,2200,,-5.25,,-147000,,
DE,BLAUEIS,349,212,2200,2300,,-8.556,,-308000,,
DE,BLAUEIS,349,212,2300,2400,,-7.21,,-137000,,
DE,HOELLENTAL,348,204,2200,2300,,1.505,,90000,,
DE,HOELLENTAL,348,204,2300,2400,,0.186,,23000,,
DE,HOELLENTAL,348,204,2400,2500,,1.253,,93000,,
DE,HOELLENTAL,348,204,2500,2600,,0.334,,4000,,
DE,HOELLENTAL,348,205,2200,2300,,4.891,,313000,,
DE,HOELLENTAL,348,205,2300,2400,,3.674,,474000,,
DE,HOELLENTAL,348,205,2400,2500,,1.724,,131000,,
DE,HOELLENTAL,348,205,2500,2600,,2.5,,30000,,
DE,HOELLENTAL,348,206,2100,2200,,3.1,,1000,,
DE,HOELLENTAL,348,206,2200,2300,,-1,,-72000,,
DE,HOELLENTAL,348,206,2300,2400,,-3.827,,-509000,,
DE,HOELLENTAL,348,206,2400,2500,,-5.454,,-420000,,
DE,HOELLENTAL,348,206,2500,2600,,-5.6,,-62000,,
DE,HOELLENTAL,348,207,2180,2200,,-4.495,,-4000,,
DE,HOELLENTAL,348,207,2200,2220,,-10.102,,-51000,,
DE,HOELLENTAL,348,207,2220,2240,,-11.396,,-81000,,
DE,HOELLENTAL,348,207,2240,2260,,-9.345,,-137000,,
DE,HOELLENTAL,348,207,2260,2280,,-8.875,,-178000,,
DE,HOELLENTAL,348,207,2280,2300,,-7.598,,-181000,,
DE,HOELLENTAL,348,207,2300,2320,,-8.025,,-174000,,
DE,HOELLENTAL,348,207,2320,2340,,-8.718,,-223000,,
DE,HOELLENTAL,348,207,2340,2360,,-7.982,,-221000,,
DE,HOELLENTAL,348,207,2360,2380,,-8.45,,-216000,,
DE,HOELLENTAL,348,207,2380,2400,,-7.636,,-172000,,
DE,HOELLENTAL,348,207,2400,2420,,-5.993,,-135000,,
DE,HOELLENTAL,348,207,2420,2440,,-5.812,,-92000,,
DE,HOELLENTAL,348,207,2440,2460,,-5.564,,-69000,,
DE,HOELLENTAL,348,207,2460,2480,,-5.232,,-52000,,
DE,HOELLENTAL,348,207,2480,2500,,-4.446,,-33000,,
DE,HOELLENTAL,348,207,2500,2520,,-5.026,,-20000,,
DE,HOELLENTAL,348,207,2520,2540,,-7.472,,-27000,,
DE,HOELLENTAL,348,207,2540,2560,,-7.305,,-21000,,
DE,HOELLENTAL,348,207,2560,2580,,-5.101,,-2000,,
DE,HOELLENTAL,348,208,2200,2220,4095,-10.921,0.1,-39000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2220,2240,6438,-12.157,0.1,-73000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2240,2260,13283,-9.492,0.1,-123000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2260,2280,18755,-7.965,0.1,-150000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2280,2300,20297,-7.676,0.1,-153000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2300,2320,22089,-6.968,0.1,-154000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2320,2340,25300,-6.826,0.1,-170000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2340,2360,29478,-5.584,0.1,-164000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2360,2380,22396,-6.386,0.1,-143000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2380,2400,21192,-6.717,0.1,-141000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2400,2420,20082,-5.838,0.1,-117000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2420,2440,13750,-5.714,0.1,-78000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2440,2460,10566,-6.008,0.1,-62000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2460,2480,8613,-5.665,0.1,-48000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2480,2500,6105,-5.829,0.1,-36000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2500,2520,3547,-4.949,0.1,-18000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2520,2540,3178,-3.316,0.1,-11000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2540,2560,2934,-1.409,0.1,-4000,10000,area: Calculated from submitted end area - area change / 2
DE,HOELLENTAL,348,208,2560,2580,192,-1.157,0.1,0,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,191,2500,2600,,0.632,,48000,,
DE,SCHNEEFERNER N,346,191,2600,2700,,2.97,,769000,,
DE,SCHNEEFERNER N,346,191,2700,2800,,3.45,,179000,,
DE,SCHNEEFERNER N,346,191,2800,2900,,0,,0,,
DE,SCHNEEFERNER N,346,192,2500,2600,,-5.976,,-424000,,
DE,SCHNEEFERNER N,346,192,2600,2700,,-4.072,,-1006000,,
DE,SCHNEEFERNER N,346,192,2700,2800,,-3.784,,-185000,,
DE,SCHNEEFERNER N,346,192,2800,2900,,-3,,-3000,,
DE,SCHNEEFERNER N,346,193,2540,2560,,1.369,,20000,,
DE,SCHNEEFERNER N,346,193,2560,2580,,-4.149,,-141000,,
DE,SCHNEEFERNER N,346,193,2580,2600,,-9.521,,-257000,,
DE,SCHNEEFERNER N,346,193,2600,2620,,-9.768,,-336000,,
DE,SCHNEEFERNER N,346,193,2620,2640,,-7.232,,-406000,,
DE,SCHNEEFERNER N,346,193,2640,2660,,-5.315,,-302000,,
DE,SCHNEEFERNER N,346,193,2660,2680,,-3.926,,-179000,,
DE,SCHNEEFERNER N,346,193,2680,2700,,-2.827,,-85000,,
DE,SCHNEEFERNER N,346,193,2700,2720,,-4.712,,-74000,,
DE,SCHNEEFERNER N,346,193,2720,2740,,-4.402,,-49000,,
DE,SCHNEEFERNER N,346,193,2740,2760,,-3.053,,-25000,,
DE,SCHNEEFERNER N,346,193,2760,2780,,-1.9,,-8000,,
DE,SCHNEEFERNER N,346,193,2780,2800,,-0.996,,-2000,,
DE,SCHNEEFERNER N,346,193,2800,2820,,-2.441,,-1000,,
DE,SCHNEEFERNER N,346,194,2540,2560,7403,0.063,0.1,0,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2560,2580,47560,-2.888,0.1,-110000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2580,2600,33488,-7.31,0.1,-226000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2600,2620,37435,-8.815,0.1,-315000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2620,2640,54890,-7.572,0.1,-372000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2640,2660,49478,-6.724,0.1,-329000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2660,2680,37869,-6.013,0.1,-224000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2680,2700,27904,-4.985,0.1,-134000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2700,2720,13796,-5.278,0.1,-67000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2720,2740,9289,-4.843,0.1,-37000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2740,2760,6755,-4.393,0.1,-26000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2760,2780,3808,-4.101,0.1,-13000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2780,2800,2116,-3.994,0.1,-7000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER N,346,194,2800,2820,76,-3.796,0.1,0,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,198,2500,2600,,2.69,,307000,,
DE,SCHNEEFERNER S,347,198,2600,2700,,0.631,,43000,,
DE,SCHNEEFERNER S,347,199,2500,2600,,-4.391,,-445000,,
DE,SCHNEEFERNER S,347,199,2600,2700,,-4.344,,-277000,,
DE,SCHNEEFERNER S,347,200,2500,2520,,0,,-1000,,
DE,SCHNEEFERNER S,347,200,2520,2540,,0.952,,9000,,
DE,SCHNEEFERNER S,347,200,2540,2560,,-1.756,,-23000,,
DE,SCHNEEFERNER S,347,200,2560,2580,,-2.566,,-63000,,
DE,SCHNEEFERNER S,347,200,2580,2600,,-3.103,,-69000,,
DE,SCHNEEFERNER S,347,200,2600,2620,,-3.267,,-66000,,
DE,SCHNEEFERNER S,347,200,2620,2640,,-4.151,,-65000,,
DE,SCHNEEFERNER S,347,200,2640,2660,,-3.752,,-36000,,
DE,SCHNEEFERNER S,347,200,2660,2680,,-5.591,,-23000,,
DE,SCHNEEFERNER S,347,200,2680,2700,,0,,0,,
DE,SCHNEEFERNER S,347,201,2520,2540,10333,-2.023,0.1,-20000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,201,2540,2560,7991,-1.529,0.1,-9000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,201,2560,2580,23105,-2.402,0.1,-45000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,201,2580,2600,20027,-3.471,0.1,-59000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,201,2600,2620,17682,-5.177,0.1,-83000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,201,2620,2640,13051,-3.838,0.1,-49000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,201,2640,2660,6132,-3.078,0.1,-17000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,201,2660,2680,1629,-5.262,0.1,-2000,10000,area: Calculated from submitted end area - area change / 2
DE,SCHNEEFERNER S,347,201,2680,2700,54,0,0.1,0,10000,area: Calculated from submitted end area - area change / 2
DE,WATZMANNGL.,350,214,1900,2000,,3.929,,110000,,
DE,WATZMANNGL.,350,214,2000,2100,,5.497,,797000,,
DE,WATZMANNGL.,350,214,2100,2200,,3.559,,121000,,
DE,WATZMANNGL.,350,215,1900,2000,,-2.946,,-83000,,
DE,WATZMANNGL.,350,215,2000,2100,,-3.349,,-489000,,
DE,WATZMANNGL.,350,215,2100,2200,,-2.556,,-92000,,
ES,MALADETA,942,768,2775,2800,0,-5,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,2800,2825,2504,-11,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,2825,2850,4696,-13.75,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,2850,2875,6996,-13.42,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,2875,2900,10568,-12.8,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,2900,2925,12271,-10,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,2925,2950,16584,-6.24,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,2950,2975,18581,-4.68,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,2975,3000,21291,-5.3,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,3000,3025,29291,-4.37,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,3025,3050,43280,-2.81,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,3050,3075,47732,-1.6,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,768,3075,3190,183701,1.41,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2775,2800,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2800,2825,910,-3.77,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2825,2850,2995,-1.89,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2850,2875,5359,-1.59,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2875,2900,9390,-1.51,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2900,2925,11009,-1.43,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2925,2950,12708,-2.63,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2950,2975,15674,-2.79,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,2975,3000,19707,-1.11,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,3000,3025,27091,-0.64,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,3025,3050,42082,0.31,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,3050,3075,45309,0.068,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,769,3075,3190,179595,0.738,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2775,2800,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2800,2825,270,-3.44,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2825,2850,1970,-4.65,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2850,2875,4241,-3.96,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2875,2900,8386,-2.84,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2900,2925,10044,-2.5,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2925,2950,11474,-2.58,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2950,2975,14410,-2.5,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,2975,3000,17222,-2.5,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,3000,3025,28386,-0.86,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,3025,3050,40250,-3.36,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,3050,3075,44684,-1.12,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,770,3075,3190,178595,-0.22,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2775,2800,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2800,2825,0,-2.72,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2825,2850,1015,-2.72,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2850,2875,3475,-2.57,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2875,2900,7318,-1.97,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2900,2925,9814,-1.59,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2925,2950,10543,-1.13,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2950,2975,14532,-0.98,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,2975,3000,16443,-0.9,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,3000,3025,24007,-1.13,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,3025,3050,41424,-2.19,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,3050,3075,44363,-3.93,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,771,3075,3190,176288,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2775,2800,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2800,2825,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2825,2850,602,-5.51,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2850,2875,3028,-4.93,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2875,2900,7144,-4.02,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2900,2925,8895,-3.21,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2925,2950,10009,-2.98,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2950,2975,13917,-1.721,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,2975,3000,17048,-3.21,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,3000,3025,20746,-3.21,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,3025,3050,40283,-2.29,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,3050,3075,43857,1.6,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,772,3075,3190,171738,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2775,2800,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2800,2825,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2825,2850,227,-2.914,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2850,2875,2773,-4.58,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2875,2900,6624,-3.93,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2900,2925,8417,-3.563,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2925,2950,9076,-3.08,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2950,2975,11890,-4.88,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,2975,3000,16448,-2.418,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,3000,3025,20493,-2.383,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,3025,3050,37359,-1.603,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,3050,3075,44762,-2.816,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,773,3075,3190,162854,-2.718,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2775,2800,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2800,2825,0,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2825,2850,228,-3.12,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2850,2875,3035,-3.452,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2875,2900,6550,-2.977,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2900,2925,8416,-3.094,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2925,2950,8662,-2.72,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2950,2975,10341,-2.521,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,2975,3000,14208,-2.499,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,3000,3025,18123,-1.286,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,3025,3050,30449,-0.737,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,3050,3075,40087,-0.428,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,774,3075,3190,154554,-0.815,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,2838,2863,1092,-0.8,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,2863,2888,5043,-1.5,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,2888,2913,7335,-0.8,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,2913,2938,8754,-1.12,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,2938,2963,9080,0,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,2963,2988,11654,0,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,2988,3013,15438,0.13,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,3013,3038,20130,1.06,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,3038,3063,33582,0.1,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,3063,3088,35732,0.3,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,775,3088,3213,139366,1.33,0.01,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,2838,2863,1106,-3.2,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,2863,2888,4447,-3.9,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,2888,2913,7561,-3.7,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,2913,2938,8252,-3.2,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,2938,2963,8841,-3.7,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,2963,2988,11865,-2.8,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,2988,3013,15025,-2.9,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,3013,3038,19111,-2.7,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,3038,3063,35378,-1.7,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,3063,3088,36987,-3.1,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,3088,3113,37718,-0.6,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,3113,3138,37589,1.8,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,3138,3163,39265,-1.1,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,3163,3188,18340,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,776,3188,3213,2770,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,2838,2863,1148,0.5,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,2863,2888,3512,-2.7,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,2888,2913,7967,-1.6,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,2913,2938,7619,-0.8,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,2938,2963,8394,-0.2,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,2963,2988,11438,-0.5,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,2988,3013,14123,0,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,3013,3038,17455,0.8,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,3038,3063,33981,0.6,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,3063,3088,36810,2.7,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,3088,3113,37006,0.3,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,3113,3138,37249,-0.5,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,3138,3163,38959,0.6,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,3163,3188,17946,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,777,3188,3213,2927,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,2838,2863,1608,0,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,2863,2888,2376,-1.56,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,2888,2913,4703,-2.888,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,2913,2938,6276,-2.133,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,2938,2963,6905,-1.681,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,2963,2988,10749,-1.309,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,2988,3013,12445,0.098,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,3013,3038,13554,0.559,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,3038,3063,29583,0.586,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,3063,3088,31353,1.392,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,3088,3113,34984,-3.411,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,3113,3138,35226,-0.835,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,3138,3163,35982,1.007,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,3163,3188,20288,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,779,3188,3213,5635,,,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,4212,2838,2863,1090,-1.271,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,4212,2863,2888,2613,-3.698,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,4212,2888,2913,3330,-3.056,0.1,,,area: Calculated from submitted end area - area change / 2
ES,MALADETA,942,4212,2913,2938,5105,-2.734,0.1,,,area: Calculated from submitted end area - area change / 2
